title,id,brand,image,originalPrice,salePrice,discount,rating,reviewCount,thumbnails,description,detailImage,performance,extends
Laptop gaming Acer Predator Helios Neo 16 PHN16 72 78L4,1063891590,ACER,https://product.hstatic.net/200000722513/product/predator_helios_neo_16_phn16-72_bd4a25eebfaf4ae1b538772dbba0b34e.png,36990000.0,27372600,0.26,0.3,149,['https://product.hstatic.net/200000722513/product/predator_helios_neo_16_phn16-72_bd4a25eebfaf4ae1b538772dbba0b34e.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/predator_helios_neo_16_phn16-72_bd4a25eebfaf4ae1b538772dbba0b34e.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bộ 3 quạt Corsair iCUE LINK RX120 MAX RGB White (CO-9051038-WW),1063880588,Corsair,https://product.hstatic.net/200000722513/product/icue_link_rx120_max_rgb_wht_star__1__918ae14fa9254ae0a0e8802c63568134.png,3390000.0,2610300,0.23,2.3,421,['https://product.hstatic.net/200000722513/product/icue_link_rx120_max_rgb_wht_star__1__918ae14fa9254ae0a0e8802c63568134.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/icue_link_rx120_max_rgb_wht_star__1__918ae14fa9254ae0a0e8802c63568134.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bộ 3 quạt Corsair iCUE LINK RX120 MAX RGB Black (CO-9051034-WW),1063880535,Corsair,https://product.hstatic.net/200000722513/product/icue_link_rx120_max_rgb_blk_star_c11fb51103e847359dd277ce680323b9.png,3390000.0,2271300,0.33,0.1,483,['https://product.hstatic.net/200000722513/product/icue_link_rx120_max_rgb_blk_star_c11fb51103e847359dd277ce680323b9.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/icue_link_rx120_max_rgb_blk_star_c11fb51103e847359dd277ce680323b9.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Giá treo màn hình Warrior WA-MH0802,1063849842,Warrior,https://product.hstatic.net/200000722513/product/warrior_wa-mh0802_gearvn_baac637397f3412d9f94c5f3a0642a69.jpg,330000.0,188100,0.43,1.2,225,['https://product.hstatic.net/200000722513/product/warrior_wa-mh0802_gearvn_baac637397f3412d9f94c5f3a0642a69.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/warrior_wa-mh0802_gearvn_baac637397f3412d9f94c5f3a0642a69.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop ASUS Vivobook 16 M1607KA MB091WS,1063847313,ASUS,https://product.hstatic.net/200000722513/product/asus_vivobook_16_m1607ka_product_photo_1s_cool_silver_11_non-backlit_577b618398864901a94de114b080cf8c.jpg,21490000.0,16977100,0.21,1.0,24,['https://product.hstatic.net/200000722513/product/asus_vivobook_16_m1607ka_product_photo_1s_cool_silver_11_non-backlit_577b618398864901a94de114b080cf8c.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/asus_vivobook_16_m1607ka_product_photo_1s_cool_silver_11_non-backlit_577b618398864901a94de114b080cf8c.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop ASUS Zenbook 14 UX3405CA PZ187WS,1063847310,ASUS,https://product.hstatic.net/200000722513/product/zenbook_14_ux3405ca_product_photo_3b_ponder_blue_06_5cb847d66edd4a3f904dfb052b587db4.png,29990000.0,15594800,0.48,0.2,477,['https://product.hstatic.net/200000722513/product/zenbook_14_ux3405ca_product_photo_3b_ponder_blue_06_5cb847d66edd4a3f904dfb052b587db4.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/zenbook_14_ux3405ca_product_photo_3b_ponder_blue_06_5cb847d66edd4a3f904dfb052b587db4.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop ASUS Zenbook 14 UX3405CA PZ204WS,1063847307,ASUS,https://product.hstatic.net/200000722513/product/zenbook_14_ux3405ca_product_photo_3b_ponder_blue_06_65dda53c57804927ba29393748705da8.png,36990000.0,23673600,0.36,3.6,29,['https://product.hstatic.net/200000722513/product/zenbook_14_ux3405ca_product_photo_3b_ponder_blue_06_65dda53c57804927ba29393748705da8.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/zenbook_14_ux3405ca_product_photo_3b_ponder_blue_06_65dda53c57804927ba29393748705da8.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop ASUS Zenbook 14 UX3405CA PZ368WS,1063847306,ASUS,https://product.hstatic.net/200000722513/product/zenbook_14_ux3405ca_product_photo_3b_ponder_blue_06_33dcc15424d8426faf48ac8ecba9db28.png,32490000.0,21118500,0.35,5.0,48,['https://product.hstatic.net/200000722513/product/zenbook_14_ux3405ca_product_photo_3b_ponder_blue_06_33dcc15424d8426faf48ac8ecba9db28.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/zenbook_14_ux3405ca_product_photo_3b_ponder_blue_06_33dcc15424d8426faf48ac8ecba9db28.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tai nghe Razer BlackShark V2 X (Xbox Licensed),1063817613,Razer,https://product.hstatic.net/200000722513/product/vn-tai-nghe-razer-blackshark-v2_c9dab8cb06954a9d95a107a2d1158d20.png,1490000.0,759900,0.49,1.8,190,['https://product.hstatic.net/200000722513/product/vn-tai-nghe-razer-blackshark-v2_c9dab8cb06954a9d95a107a2d1158d20.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/vn-tai-nghe-razer-blackshark-v2_c9dab8cb06954a9d95a107a2d1158d20.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ghế công thái học E-Dra EEC222,1063814191,E-Dra,https://product.hstatic.net/200000722513/product/85604_ghe_cong_thai_hoc_edra_eec222__4__14538f69295040de873244fd4f38e23f.jpg,1790000.0,1235100,0.31,3.0,345,['https://product.hstatic.net/200000722513/product/85604_ghe_cong_thai_hoc_edra_eec222__4__14538f69295040de873244fd4f38e23f.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/85604_ghe_cong_thai_hoc_edra_eec222__4__14538f69295040de873244fd4f38e23f.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ghế công thái học E-Dra EEC221,1063814134,E-Dra,https://product.hstatic.net/200000722513/product/85603_ghe_cong_thai_hoc_edra_eec221__1__5cf4473b939e4666912e1a944bbfd703.jpg,1390000.0,973000,0.3,4.9,467,['https://product.hstatic.net/200000722513/product/85603_ghe_cong_thai_hoc_edra_eec221__1__5cf4473b939e4666912e1a944bbfd703.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/85603_ghe_cong_thai_hoc_edra_eec221__1__5cf4473b939e4666912e1a944bbfd703.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Corsair FRAME 4000D Modular Mid-Tower Black (CC-9011290-WW),1063810858,Corsair,https://product.hstatic.net/200000722513/product/cc-9011290-ww_01_9b0d38d4e4e340e5b186c55ba91f7dc9.png,1890000.0,1152900,0.39,1.9,254,['https://product.hstatic.net/200000722513/product/cc-9011290-ww_01_9b0d38d4e4e340e5b186c55ba91f7dc9.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/cc-9011290-ww_01_9b0d38d4e4e340e5b186c55ba91f7dc9.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Corsair FRAME 4000D Modular Mid-Tower White (CC-9011291-WW),1063810853,Corsair,https://product.hstatic.net/200000722513/product/cc-9011291-ww_01__1__0a6064cc137446a6be8f25cc4a2645fd.png,1890000.0,1493100,0.21,1.6,282,['https://product.hstatic.net/200000722513/product/cc-9011291-ww_01__1__0a6064cc137446a6be8f25cc4a2645fd.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/cc-9011291-ww_01__1__0a6064cc137446a6be8f25cc4a2645fd.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Nguồn máy tính Cooler Master MWE GOLD 850W V2 ATX3.1 - 80 Plus Gold - Full Modular,1063806898,Cooler Master,https://product.hstatic.net/200000722513/product/smart__9__8cd55ba33679495abe84766b08a9b1ec.png,2990000.0,1704300,0.43,4.0,246,['https://product.hstatic.net/200000722513/product/smart__9__8cd55ba33679495abe84766b08a9b1ec.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/smart__9__8cd55ba33679495abe84766b08a9b1ec.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Cooler Master MasterBox 600 Lite,1063806813,Cooler Master,https://product.hstatic.net/200000722513/product/smart__3__57d7944582824fa9b8a9395e40800e76.png,1290000.0,980400,0.24,0.6,453,['https://product.hstatic.net/200000722513/product/smart__3__57d7944582824fa9b8a9395e40800e76.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/smart__3__57d7944582824fa9b8a9395e40800e76.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tản nhiệt Noctua NH-D15S Chromax Black,1063771070,Noctua,https://product.hstatic.net/200000722513/product/63352_nh_d15s_chromax_black__1__bb8655797e364b648dd3fc8d11ae07d5.jpg,2890000.0,2167500,0.25,0.2,485,['https://product.hstatic.net/200000722513/product/63352_nh_d15s_chromax_black__1__bb8655797e364b648dd3fc8d11ae07d5.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/63352_nh_d15s_chromax_black__1__bb8655797e364b648dd3fc8d11ae07d5.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bàn phím DareU EK104 RGB Grey Black Dream Switch,1063693523,DareU,https://product.hstatic.net/200000722513/product/1_63d1f288ba0b4b70bf3a24101b14f0a3.png,700000.0,448000,0.36,1.4,472,['https://product.hstatic.net/200000722513/product/1_63d1f288ba0b4b70bf3a24101b14f0a3.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1_63d1f288ba0b4b70bf3a24101b14f0a3.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop gaming HP OMEN 16-wf1139TX A2NS1PA,1063671811,HP,https://product.hstatic.net/200000722513/product/1_c521c37062134f03bc696a8c852accc8.png,58990000.0,43652600,0.26,3.6,288,['https://product.hstatic.net/200000722513/product/1_c521c37062134f03bc696a8c852accc8.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1_c521c37062134f03bc696a8c852accc8.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop gaming HP OMEN 16-wf1137TX A2NR9PA,1063671808,HP,https://product.hstatic.net/200000722513/product/1_a4de5185d81a4d8e851974281003b6d4.png,54990000.0,30794400,0.44,4.7,231,['https://product.hstatic.net/200000722513/product/1_a4de5185d81a4d8e851974281003b6d4.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1_a4de5185d81a4d8e851974281003b6d4.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bộ 3 quạt Thermaltake SWAFAN 12 RGB Radiator Fan TT Premium Edition,1063642639,Thermaltake,https://product.hstatic.net/200000722513/product/swafan_12_rgb_radiator_fan_1_1_be04c58f921c4502a632fca4fb408cac.png,1490000.0,908900,0.39,0.5,420,['https://product.hstatic.net/200000722513/product/swafan_12_rgb_radiator_fan_1_1_be04c58f921c4502a632fca4fb408cac.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/swafan_12_rgb_radiator_fan_1_1_be04c58f921c4502a632fca4fb408cac.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Thermaltake Divider 370 TG Snow ARGB Mid Tower,1063642358,Thermaltake,https://product.hstatic.net/200000722513/product/ca-1s4-00m6wn-00_08_51ee79bdd7de41e09030729e685fe0eb.jpg,1990000.0,1512400,0.24,4.5,237,['https://product.hstatic.net/200000722513/product/ca-1s4-00m6wn-00_08_51ee79bdd7de41e09030729e685fe0eb.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/ca-1s4-00m6wn-00_08_51ee79bdd7de41e09030729e685fe0eb.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Thermaltake Divider 370 TG ARGB Mid Tower,1063642315,Thermaltake,https://product.hstatic.net/200000722513/product/ca-1s4-00m1wn-00_01_e1a349b9e0834c7aa5c45bee24291625.jpg,1990000.0,1572100,0.21,1.1,245,['https://product.hstatic.net/200000722513/product/ca-1s4-00m1wn-00_01_e1a349b9e0834c7aa5c45bee24291625.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/ca-1s4-00m1wn-00_01_e1a349b9e0834c7aa5c45bee24291625.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ghế gaming Razer Iskur V2 X Fabric - Black Grey,1063642082,Razer,https://product.hstatic.net/200000722513/product/1_280b9722de20448f828c47695ecbd4_a2f186cbf0ab4d17b4f986b3f13c4cd5.png,9290000.0,5388200,0.42,0.0,226,['https://product.hstatic.net/200000722513/product/1_280b9722de20448f828c47695ecbd4_a2f186cbf0ab4d17b4f986b3f13c4cd5.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1_280b9722de20448f828c47695ecbd4_a2f186cbf0ab4d17b4f986b3f13c4cd5.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bo mạch chủ ASUS B760M-AYW WIFI D4,1063611648,ASUS,https://product.hstatic.net/200000722513/product/w692_1d0e8887a897426298632c7eba43b83b.png,2990000.0,1584700,0.47,4.9,257,['https://product.hstatic.net/200000722513/product/w692_1d0e8887a897426298632c7eba43b83b.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/w692_1d0e8887a897426298632c7eba43b83b.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Card màn hình MSI GeForce RTX 3050 VENTUS 2X E 6G OC,1063610697,MSI,https://product.hstatic.net/200000722513/product/1024__5__f2f7dda0e27547afb5b96b9eed095a65.png,4790000.0,3448800,0.28,3.7,337,['https://product.hstatic.net/200000722513/product/1024__5__f2f7dda0e27547afb5b96b9eed095a65.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1024__5__f2f7dda0e27547afb5b96b9eed095a65.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Card màn hình MSI GeForce RTX 5090 32G VENTUS 3X OC,1063598427,MSI,https://product.hstatic.net/200000722513/product/1024__1__1c871c9775d54ee98cf82ff7ad2fc2fc.png,88990000.0,63182900,0.29,2.3,261,['https://product.hstatic.net/200000722513/product/1024__1__1c871c9775d54ee98cf82ff7ad2fc2fc.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1024__1__1c871c9775d54ee98cf82ff7ad2fc2fc.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bàn phím gaming Mountain Everest 60 Black Linear45 Switch,1063591368,Mountain,https://product.hstatic.net/200000722513/product/everest-60-compact-60_-layout-wi-photoroom_0b29f21a892e4394bd29cd82a6af7a65.png,1390000.0,917400,0.34,4.3,254,['https://product.hstatic.net/200000722513/product/everest-60-compact-60_-layout-wi-photoroom_0b29f21a892e4394bd29cd82a6af7a65.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/everest-60-compact-60_-layout-wi-photoroom_0b29f21a892e4394bd29cd82a6af7a65.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bàn phím gaming Mountain Everest 60 Black Tactile55 Switch,1063591258,Mountain,https://product.hstatic.net/200000722513/product/everest-60-compact-60_-layout-wi-photoroom_6c80fb3271fc49f1af1b1ff13ef13897.png,1390000.0,708900,0.49,2.1,59,['https://product.hstatic.net/200000722513/product/everest-60-compact-60_-layout-wi-photoroom_6c80fb3271fc49f1af1b1ff13ef13897.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/everest-60-compact-60_-layout-wi-photoroom_6c80fb3271fc49f1af1b1ff13ef13897.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bàn phím AULA AU75 TM (Đen + Xám + Cam/ Star Vector Switch) AU7501,1063589853,AULA,https://product.hstatic.net/200000722513/product/au75__2__fbfc774bb93a4274bde3791d5c35fb69.png,1450000.0,1000500,0.31,2.0,59,['https://product.hstatic.net/200000722513/product/au75__2__fbfc774bb93a4274bde3791d5c35fb69.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/au75__2__fbfc774bb93a4274bde3791d5c35fb69.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bàn phím AULA AU75 TM (Tím + Be + Đỏ/ Star Vector Switch) AU7502,1063589844,AULA,https://product.hstatic.net/200000722513/product/au75__2__df9e1117706747d891f14952b9b50527.png,1450000.0,855500,0.41,0.7,171,['https://product.hstatic.net/200000722513/product/au75__2__df9e1117706747d891f14952b9b50527.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/au75__2__df9e1117706747d891f14952b9b50527.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
